,Time,ParameterName,ParameterValue
3534,2022-01-25T13:00:00Z,rrday,NaN
3535,2022-01-25T13:00:00Z,tday,NaN
3536,2022-01-25T13:00:00Z,snow,NaN
3537,2022-01-25T13:00:00Z,tmin,NaN
3538,2022-01-25T13:00:00Z,tmax,NaN
3539,2022-01-25T13:00:00Z,TG_PT12H_min,NaN
3540,2022-01-25T14:00:00Z,rrday,NaN
3541,2022-01-25T14:00:00Z,tday,NaN
3542,2022-01-25T14:00:00Z,snow,NaN
3543,2022-01-25T14:00:00Z,tmin,NaN
3544,2022-01-25T14:00:00Z,tmax,NaN
3545,2022-01-25T14:00:00Z,TG_PT12H_min,NaN
3546,2022-01-25T15:00:00Z,rrday,NaN
3547,2022-01-25T15:00:00Z,tday,NaN
3548,2022-01-25T15:00:00Z,snow,NaN
3549,2022-01-25T15:00:00Z,tmin,NaN
3550,2022-01-25T15:00:00Z,tmax,NaN
3551,2022-01-25T15:00:00Z,TG_PT12H_min,NaN
3552,2022-01-25T16:00:00Z,rrday,NaN
3553,2022-01-25T16:00:00Z,tday,NaN
3554,2022-01-25T16:00:00Z,snow,NaN
3555,2022-01-25T16:00:00Z,tmin,NaN
3556,2022-01-25T16:00:00Z,tmax,NaN
3557,2022-01-25T16:00:00Z,TG_PT12H_min,NaN
3558,2022-01-25T17:00:00Z,rrday,NaN
3559,2022-01-25T17:00:00Z,tday,NaN
3560,2022-01-25T17:00:00Z,snow,NaN
3561,2022-01-25T17:00:00Z,tmin,NaN
3562,2022-01-25T17:00:00Z,tmax,NaN
3563,2022-01-25T17:00:00Z,TG_PT12H_min,NaN
3564,2022-01-25T18:00:00Z,rrday,NaN
3565,2022-01-25T18:00:00Z,tday,NaN
3566,2022-01-25T18:00:00Z,snow,NaN
3567,2022-01-25T18:00:00Z,tmin,NaN
3568,2022-01-25T18:00:00Z,tmax,NaN
3569,2022-01-25T18:00:00Z,TG_PT12H_min,NaN
3570,2022-01-25T19:00:00Z,rrday,NaN
3571,2022-01-25T19:00:00Z,tday,NaN
3572,2022-01-25T19:00:00Z,snow,NaN
3573,2022-01-25T19:00:00Z,tmin,NaN
3574,2022-01-25T19:00:00Z,tmax,NaN
3575,2022-01-25T19:00:00Z,TG_PT12H_min,NaN
3576,2022-01-25T20:00:00Z,rrday,NaN
3577,2022-01-25T20:00:00Z,tday,NaN
3578,2022-01-25T20:00:00Z,snow,NaN
3579,2022-01-25T20:00:00Z,tmin,NaN
3580,2022-01-25T20:00:00Z,tmax,NaN
3581,2022-01-25T20:00:00Z,TG_PT12H_min,NaN
3582,2022-01-25T21:00:00Z,rrday,NaN
3583,2022-01-25T21:00:00Z,tday,NaN
3584,2022-01-25T21:00:00Z,snow,NaN
3585,2022-01-25T21:00:00Z,tmin,NaN
3586,2022-01-25T21:00:00Z,tmax,NaN
3587,2022-01-25T21:00:00Z,TG_PT12H_min,NaN
3588,2022-01-25T22:00:00Z,rrday,NaN
3589,2022-01-25T22:00:00Z,tday,NaN
3590,2022-01-25T22:00:00Z,snow,NaN
3591,2022-01-25T22:00:00Z,tmin,NaN
3592,2022-01-25T22:00:00Z,tmax,NaN
3593,2022-01-25T22:00:00Z,TG_PT12H_min,NaN
3594,2022-01-25T23:00:00Z,rrday,NaN
3595,2022-01-25T23:00:00Z,tday,NaN
3596,2022-01-25T23:00:00Z,snow,NaN
3597,2022-01-25T23:00:00Z,tmin,NaN
3598,2022-01-25T23:00:00Z,tmax,NaN
3599,2022-01-25T23:00:00Z,TG_PT12H_min,NaN
3600,2022-01-26T00:00:00Z,rrday,2.4
3601,2022-01-26T00:00:00Z,tday,-0.9
3602,2022-01-26T00:00:00Z,snow,4.0
3603,2022-01-26T00:00:00Z,tmin,-5.4
3604,2022-01-26T00:00:00Z,tmax,0.8
3605,2022-01-26T00:00:00Z,TG_PT12H_min,NaN
3606,2022-01-26T01:00:00Z,rrday,NaN
3607,2022-01-26T01:00:00Z,tday,NaN
3608,2022-01-26T01:00:00Z,snow,NaN
3609,2022-01-26T01:00:00Z,tmin,NaN
3610,2022-01-26T01:00:00Z,tmax,NaN
3611,2022-01-26T01:00:00Z,TG_PT12H_min,NaN
3612,2022-01-26T02:00:00Z,rrday,NaN
3613,2022-01-26T02:00:00Z,tday,NaN
3614,2022-01-26T02:00:00Z,snow,NaN
3615,2022-01-26T02:00:00Z,tmin,NaN
3616,2022-01-26T02:00:00Z,tmax,NaN
3617,2022-01-26T02:00:00Z,TG_PT12H_min,NaN
3618,2022-01-26T03:00:00Z,rrday,NaN
3619,2022-01-26T03:00:00Z,tday,NaN
3620,2022-01-26T03:00:00Z,snow,NaN
3621,2022-01-26T03:00:00Z,tmin,NaN
3622,2022-01-26T03:00:00Z,tmax,NaN
3623,2022-01-26T03:00:00Z,TG_PT12H_min,NaN
3624,2022-01-26T04:00:00Z,rrday,NaN
3625,2022-01-26T04:00:00Z,tday,NaN
3626,2022-01-26T04:00:00Z,snow,NaN
3627,2022-01-26T04:00:00Z,tmin,NaN
3628,2022-01-26T04:00:00Z,tmax,NaN
3629,2022-01-26T04:00:00Z,TG_PT12H_min,NaN
3630,2022-01-26T05:00:00Z,rrday,NaN
3631,2022-01-26T05:00:00Z,tday,NaN
3632,2022-01-26T05:00:00Z,snow,NaN
3633,2022-01-26T05:00:00Z,tmin,NaN
3634,2022-01-26T05:00:00Z,tmax,NaN
3635,2022-01-26T05:00:00Z,TG_PT12H_min,NaN
3636,2022-01-26T06:00:00Z,rrday,NaN
3637,2022-01-26T06:00:00Z,tday,NaN
3638,2022-01-26T06:00:00Z,snow,NaN
3639,2022-01-26T06:00:00Z,tmin,NaN
3640,2022-01-26T06:00:00Z,tmax,NaN
3641,2022-01-26T06:00:00Z,TG_PT12H_min,-7.1
3642,2022-01-26T07:00:00Z,rrday,NaN
3643,2022-01-26T07:00:00Z,tday,NaN
3644,2022-01-26T07:00:00Z,snow,NaN
3645,2022-01-26T07:00:00Z,tmin,NaN
3646,2022-01-26T07:00:00Z,tmax,NaN
3647,2022-01-26T07:00:00Z,TG_PT12H_min,NaN
3648,2022-01-26T08:00:00Z,rrday,NaN
3649,2022-01-26T08:00:00Z,tday,NaN
3650,2022-01-26T08:00:00Z,snow,NaN
3651,2022-01-26T08:00:00Z,tmin,NaN
3652,2022-01-26T08:00:00Z,tmax,NaN
3653,2022-01-26T08:00:00Z,TG_PT12H_min,NaN
3654,2022-01-26T09:00:00Z,rrday,NaN
3655,2022-01-26T09:00:00Z,tday,NaN
3656,2022-01-26T09:00:00Z,snow,NaN
3657,2022-01-26T09:00:00Z,tmin,NaN
3658,2022-01-26T09:00:00Z,tmax,NaN
3659,2022-01-26T09:00:00Z,TG_PT12H_min,NaN
3660,2022-01-26T10:00:00Z,rrday,NaN
3661,2022-01-26T10:00:00Z,tday,NaN
3662,2022-01-26T10:00:00Z,snow,NaN
3663,2022-01-26T10:00:00Z,tmin,NaN
3664,2022-01-26T10:00:00Z,tmax,NaN
3665,2022-01-26T10:00:00Z,TG_PT12H_min,NaN
3666,2022-01-26T11:00:00Z,rrday,NaN
3667,2022-01-26T11:00:00Z,tday,NaN
3668,2022-01-26T11:00:00Z,snow,NaN
3669,2022-01-26T11:00:00Z,tmin,NaN
3670,2022-01-26T11:00:00Z,tmax,NaN
3671,2022-01-26T11:00:00Z,TG_PT12H_min,NaN
3672,2022-01-26T12:00:00Z,rrday,NaN
3673,2022-01-26T12:00:00Z,tday,NaN
3674,2022-01-26T12:00:00Z,snow,NaN
3675,2022-01-26T12:00:00Z,tmin,NaN
3676,2022-01-26T12:00:00Z,tmax,NaN
3677,2022-01-26T12:00:00Z,TG_PT12H_min,NaN
3678,2022-01-26T13:00:00Z,rrday,NaN
3679,2022-01-26T13:00:00Z,tday,NaN
3680,2022-01-26T13:00:00Z,snow,NaN
3681,2022-01-26T13:00:00Z,tmin,NaN
3682,2022-01-26T13:00:00Z,tmax,NaN
3683,2022-01-26T13:00:00Z,TG_PT12H_min,NaN
3684,2022-01-26T14:00:00Z,rrday,NaN
3685,2022-01-26T14:00:00Z,tday,NaN
3686,2022-01-26T14:00:00Z,snow,NaN
3687,2022-01-26T14:00:00Z,tmin,NaN
3688,2022-01-26T14:00:00Z,tmax,NaN
3689,2022-01-26T14:00:00Z,TG_PT12H_min,NaN
3690,2022-01-26T15:00:00Z,rrday,NaN
3691,2022-01-26T15:00:00Z,tday,NaN
3692,2022-01-26T15:00:00Z,snow,NaN
3693,2022-01-26T15:00:00Z,tmin,NaN
3694,2022-01-26T15:00:00Z,tmax,NaN
3695,2022-01-26T15:00:00Z,TG_PT12H_min,NaN
3696,2022-01-26T16:00:00Z,rrday,NaN
3697,2022-01-26T16:00:00Z,tday,NaN
3698,2022-01-26T16:00:00Z,snow,NaN
3699,2022-01-26T16:00:00Z,tmin,NaN
3700,2022-01-26T16:00:00Z,tmax,NaN
3701,2022-01-26T16:00:00Z,TG_PT12H_min,NaN
3702,2022-01-26T17:00:00Z,rrday,NaN
3703,2022-01-26T17:00:00Z,tday,NaN
3704,2022-01-26T17:00:00Z,snow,NaN
3705,2022-01-26T17:00:00Z,tmin,NaN
3706,2022-01-26T17:00:00Z,tmax,NaN
3707,2022-01-26T17:00:00Z,TG_PT12H_min,NaN
3708,2022-01-26T18:00:00Z,rrday,NaN
3709,2022-01-26T18:00:00Z,tday,NaN
3710,2022-01-26T18:00:00Z,snow,NaN
3711,2022-01-26T18:00:00Z,tmin,NaN
3712,2022-01-26T18:00:00Z,tmax,NaN
3713,2022-01-26T18:00:00Z,TG_PT12H_min,NaN
3714,2022-01-26T19:00:00Z,rrday,NaN
3715,2022-01-26T19:00:00Z,tday,NaN
3716,2022-01-26T19:00:00Z,snow,NaN
3717,2022-01-26T19:00:00Z,tmin,NaN
3718,2022-01-26T19:00:00Z,tmax,NaN
3719,2022-01-26T19:00:00Z,TG_PT12H_min,NaN
3720,2022-01-26T20:00:00Z,rrday,NaN
3721,2022-01-26T20:00:00Z,tday,NaN
3722,2022-01-26T20:00:00Z,snow,NaN
3723,2022-01-26T20:00:00Z,tmin,NaN
3724,2022-01-26T20:00:00Z,tmax,NaN
3725,2022-01-26T20:00:00Z,TG_PT12H_min,NaN
3726,2022-01-26T21:00:00Z,rrday,NaN
3727,2022-01-26T21:00:00Z,tday,NaN
3728,2022-01-26T21:00:00Z,snow,NaN
3729,2022-01-26T21:00:00Z,tmin,NaN
3730,2022-01-26T21:00:00Z,tmax,NaN
3731,2022-01-26T21:00:00Z,TG_PT12H_min,NaN
3732,2022-01-26T22:00:00Z,rrday,NaN
3733,2022-01-26T22:00:00Z,tday,NaN
3734,2022-01-26T22:00:00Z,snow,NaN
3735,2022-01-26T22:00:00Z,tmin,NaN
3736,2022-01-26T22:00:00Z,tmax,NaN
3737,2022-01-26T22:00:00Z,TG_PT12H_min,NaN
3738,2022-01-26T23:00:00Z,rrday,NaN
3739,2022-01-26T23:00:00Z,tday,NaN
3740,2022-01-26T23:00:00Z,snow,NaN
3741,2022-01-26T23:00:00Z,tmin,NaN
3742,2022-01-26T23:00:00Z,tmax,NaN
3743,2022-01-26T23:00:00Z,TG_PT12H_min,NaN
3744,2022-01-27T00:00:00Z,rrday,7.6
3745,2022-01-27T00:00:00Z,tday,1.0
3746,2022-01-27T00:00:00Z,snow,4.0
3747,2022-01-27T00:00:00Z,tmin,0.4
3748,2022-01-27T00:00:00Z,tmax,1.6
3749,2022-01-27T00:00:00Z,TG_PT12H_min,NaN
3750,2022-01-27T01:00:00Z,rrday,NaN
3751,2022-01-27T01:00:00Z,tday,NaN
3752,2022-01-27T01:00:00Z,snow,NaN
3753,2022-01-27T01:00:00Z,tmin,NaN
3754,2022-01-27T01:00:00Z,tmax,NaN
3755,2022-01-27T01:00:00Z,TG_PT12H_min,NaN
3756,2022-01-27T02:00:00Z,rrday,NaN
3757,2022-01-27T02:00:00Z,tday,NaN
3758,2022-01-27T02:00:00Z,snow,NaN
3759,2022-01-27T02:00:00Z,tmin,NaN
3760,2022-01-27T02:00:00Z,tmax,NaN
3761,2022-01-27T02:00:00Z,TG_PT12H_min,NaN
3762,2022-01-27T03:00:00Z,rrday,NaN
3763,2022-01-27T03:00:00Z,tday,NaN
3764,2022-01-27T03:00:00Z,snow,NaN
3765,2022-01-27T03:00:00Z,tmin,NaN
3766,2022-01-27T03:00:00Z,tmax,NaN
3767,2022-01-27T03:00:00Z,TG_PT12H_min,NaN
3768,2022-01-27T04:00:00Z,rrday,NaN
3769,2022-01-27T04:00:00Z,tday,NaN
3770,2022-01-27T04:00:00Z,snow,NaN
3771,2022-01-27T04:00:00Z,tmin,NaN
3772,2022-01-27T04:00:00Z,tmax,NaN
3773,2022-01-27T04:00:00Z,TG_PT12H_min,NaN
3774,2022-01-27T05:00:00Z,rrday,NaN
3775,2022-01-27T05:00:00Z,tday,NaN
3776,2022-01-27T05:00:00Z,snow,NaN
3777,2022-01-27T05:00:00Z,tmin,NaN
3778,2022-01-27T05:00:00Z,tmax,NaN
3779,2022-01-27T05:00:00Z,TG_PT12H_min,NaN
3780,2022-01-27T06:00:00Z,rrday,NaN
3781,2022-01-27T06:00:00Z,tday,NaN
3782,2022-01-27T06:00:00Z,snow,NaN
3783,2022-01-27T06:00:00Z,tmin,NaN
3784,2022-01-27T06:00:00Z,tmax,NaN
3785,2022-01-27T06:00:00Z,TG_PT12H_min,0.1
3786,2022-01-27T07:00:00Z,rrday,NaN
3787,2022-01-27T07:00:00Z,tday,NaN
3788,2022-01-27T07:00:00Z,snow,NaN
3789,2022-01-27T07:00:00Z,tmin,NaN
3790,2022-01-27T07:00:00Z,tmax,NaN
3791,2022-01-27T07:00:00Z,TG_PT12H_min,NaN
3792,2022-01-27T08:00:00Z,rrday,NaN
3793,2022-01-27T08:00:00Z,tday,NaN
3794,2022-01-27T08:00:00Z,snow,NaN
3795,2022-01-27T08:00:00Z,tmin,NaN
3796,2022-01-27T08:00:00Z,tmax,NaN
3797,2022-01-27T08:00:00Z,TG_PT12H_min,NaN
3798,2022-01-27T09:00:00Z,rrday,NaN
3799,2022-01-27T09:00:00Z,tday,NaN
3800,2022-01-27T09:00:00Z,snow,NaN
3801,2022-01-27T09:00:00Z,tmin,NaN
3802,2022-01-27T09:00:00Z,tmax,NaN
3803,2022-01-27T09:00:00Z,TG_PT12H_min,NaN
3804,2022-01-27T10:00:00Z,rrday,NaN
3805,2022-01-27T10:00:00Z,tday,NaN
3806,2022-01-27T10:00:00Z,snow,NaN
3807,2022-01-27T10:00:00Z,tmin,NaN
3808,2022-01-27T10:00:00Z,tmax,NaN
3809,2022-01-27T10:00:00Z,TG_PT12H_min,NaN
3810,2022-01-27T11:00:00Z,rrday,NaN
3811,2022-01-27T11:00:00Z,tday,NaN
3812,2022-01-27T11:00:00Z,snow,NaN
3813,2022-01-27T11:00:00Z,tmin,NaN
3814,2022-01-27T11:00:00Z,tmax,NaN
3815,2022-01-27T11:00:00Z,TG_PT12H_min,NaN
3816,2022-01-27T12:00:00Z,rrday,NaN
3817,2022-01-27T12:00:00Z,tday,NaN
3818,2022-01-27T12:00:00Z,snow,NaN
3819,2022-01-27T12:00:00Z,tmin,NaN
3820,2022-01-27T12:00:00Z,tmax,NaN
3821,2022-01-27T12:00:00Z,TG_PT12H_min,NaN
3822,2022-01-27T13:00:00Z,rrday,NaN
3823,2022-01-27T13:00:00Z,tday,NaN
3824,2022-01-27T13:00:00Z,snow,NaN
3825,2022-01-27T13:00:00Z,tmin,NaN
3826,2022-01-27T13:00:00Z,tmax,NaN
3827,2022-01-27T13:00:00Z,TG_PT12H_min,NaN
3828,2022-01-27T14:00:00Z,rrday,NaN
3829,2022-01-27T14:00:00Z,tday,NaN
3830,2022-01-27T14:00:00Z,snow,NaN
3831,2022-01-27T14:00:00Z,tmin,NaN
3832,2022-01-27T14:00:00Z,tmax,NaN
3833,2022-01-27T14:00:00Z,TG_PT12H_min,NaN
3834,2022-01-27T15:00:00Z,rrday,NaN
3835,2022-01-27T15:00:00Z,tday,NaN
3836,2022-01-27T15:00:00Z,snow,NaN
3837,2022-01-27T15:00:00Z,tmin,NaN
3838,2022-01-27T15:00:00Z,tmax,NaN
3839,2022-01-27T15:00:00Z,TG_PT12H_min,NaN
3840,2022-01-27T16:00:00Z,rrday,NaN
3841,2022-01-27T16:00:00Z,tday,NaN
3842,2022-01-27T16:00:00Z,snow,NaN
3843,2022-01-27T16:00:00Z,tmin,NaN
3844,2022-01-27T16:00:00Z,tmax,NaN
3845,2022-01-27T16:00:00Z,TG_PT12H_min,NaN
3846,2022-01-27T17:00:00Z,rrday,NaN
3847,2022-01-27T17:00:00Z,tday,NaN
3848,2022-01-27T17:00:00Z,snow,NaN
3849,2022-01-27T17:00:00Z,tmin,NaN
3850,2022-01-27T17:00:00Z,tmax,NaN
3851,2022-01-27T17:00:00Z,TG_PT12H_min,NaN
3852,2022-01-27T18:00:00Z,rrday,NaN
3853,2022-01-27T18:00:00Z,tday,NaN
3854,2022-01-27T18:00:00Z,snow,NaN
3855,2022-01-27T18:00:00Z,tmin,NaN
3856,2022-01-27T18:00:00Z,tmax,NaN
3857,2022-01-27T18:00:00Z,TG_PT12H_min,NaN
3858,2022-01-27T19:00:00Z,rrday,NaN
3859,2022-01-27T19:00:00Z,tday,NaN
3860,2022-01-27T19:00:00Z,snow,NaN
3861,2022-01-27T19:00:00Z,tmin,NaN
3862,2022-01-27T19:00:00Z,tmax,NaN
3863,2022-01-27T19:00:00Z,TG_PT12H_min,NaN
3864,2022-01-27T20:00:00Z,rrday,NaN
3865,2022-01-27T20:00:00Z,tday,NaN
3866,2022-01-27T20:00:00Z,snow,NaN
3867,2022-01-27T20:00:00Z,tmin,NaN
3868,2022-01-27T20:00:00Z,tmax,NaN
3869,2022-01-27T20:00:00Z,TG_PT12H_min,NaN
3870,2022-01-27T21:00:00Z,rrday,NaN
3871,2022-01-27T21:00:00Z,tday,NaN
3872,2022-01-27T21:00:00Z,snow,NaN
3873,2022-01-27T21:00:00Z,tmin,NaN
3874,2022-01-27T21:00:00Z,tmax,NaN
3875,2022-01-27T21:00:00Z,TG_PT12H_min,NaN
3876,2022-01-27T22:00:00Z,rrday,NaN
3877,2022-01-27T22:00:00Z,tday,NaN
3878,2022-01-27T22:00:00Z,snow,NaN
3879,2022-01-27T22:00:00Z,tmin,NaN
3880,2022-01-27T22:00:00Z,tmax,NaN
3881,2022-01-27T22:00:00Z,TG_PT12H_min,NaN
3882,2022-01-27T23:00:00Z,rrday,NaN
3883,2022-01-27T23:00:00Z,tday,NaN
3884,2022-01-27T23:00:00Z,snow,NaN
3885,2022-01-27T23:00:00Z,tmin,NaN
3886,2022-01-27T23:00:00Z,tmax,NaN
3887,2022-01-27T23:00:00Z,TG_PT12H_min,NaN
3888,2022-01-28T00:00:00Z,rrday,0.1
3889,2022-01-28T00:00:00Z,tday,-0.5
3890,2022-01-28T00:00:00Z,snow,5.0
3891,2022-01-28T00:00:00Z,tmin,-1.8
3892,2022-01-28T00:00:00Z,tmax,0.6
3893,2022-01-28T00:00:00Z,TG_PT12H_min,NaN
3894,2022-01-28T01:00:00Z,rrday,NaN
3895,2022-01-28T01:00:00Z,tday,NaN
3896,2022-01-28T01:00:00Z,snow,NaN
3897,2022-01-28T01:00:00Z,tmin,NaN
3898,2022-01-28T01:00:00Z,tmax,NaN
3899,2022-01-28T01:00:00Z,TG_PT12H_min,NaN
3900,2022-01-28T02:00:00Z,rrday,NaN
3901,2022-01-28T02:00:00Z,tday,NaN
3902,2022-01-28T02:00:00Z,snow,NaN
3903,2022-01-28T02:00:00Z,tmin,NaN
3904,2022-01-28T02:00:00Z,tmax,NaN
3905,2022-01-28T02:00:00Z,TG_PT12H_min,NaN
3906,2022-01-28T03:00:00Z,rrday,NaN
3907,2022-01-28T03:00:00Z,tday,NaN
3908,2022-01-28T03:00:00Z,snow,NaN
3909,2022-01-28T03:00:00Z,tmin,NaN
3910,2022-01-28T03:00:00Z,tmax,NaN
3911,2022-01-28T03:00:00Z,TG_PT12H_min,NaN
3912,2022-01-28T04:00:00Z,rrday,NaN
3913,2022-01-28T04:00:00Z,tday,NaN
3914,2022-01-28T04:00:00Z,snow,NaN
3915,2022-01-28T04:00:00Z,tmin,NaN
3916,2022-01-28T04:00:00Z,tmax,NaN
3917,2022-01-28T04:00:00Z,TG_PT12H_min,NaN
3918,2022-01-28T05:00:00Z,rrday,NaN
3919,2022-01-28T05:00:00Z,tday,NaN
3920,2022-01-28T05:00:00Z,snow,NaN
3921,2022-01-28T05:00:00Z,tmin,NaN
3922,2022-01-28T05:00:00Z,tmax,NaN
3923,2022-01-28T05:00:00Z,TG_PT12H_min,NaN
3924,2022-01-28T06:00:00Z,rrday,NaN
3925,2022-01-28T06:00:00Z,tday,NaN
3926,2022-01-28T06:00:00Z,snow,NaN
3927,2022-01-28T06:00:00Z,tmin,NaN
3928,2022-01-28T06:00:00Z,tmax,NaN
3929,2022-01-28T06:00:00Z,TG_PT12H_min,-0.8
3930,2022-01-28T07:00:00Z,rrday,NaN
3931,2022-01-28T07:00:00Z,tday,NaN
3932,2022-01-28T07:00:00Z,snow,NaN
3933,2022-01-28T07:00:00Z,tmin,NaN
3934,2022-01-28T07:00:00Z,tmax,NaN
3935,2022-01-28T07:00:00Z,TG_PT12H_min,NaN
3936,2022-01-28T08:00:00Z,rrday,NaN
3937,2022-01-28T08:00:00Z,tday,NaN
3938,2022-01-28T08:00:00Z,snow,NaN
3939,2022-01-28T08:00:00Z,tmin,NaN
3940,2022-01-28T08:00:00Z,tmax,NaN
3941,2022-01-28T08:00:00Z,TG_PT12H_min,NaN
3942,2022-01-28T09:00:00Z,rrday,NaN
3943,2022-01-28T09:00:00Z,tday,NaN
3944,2022-01-28T09:00:00Z,snow,NaN
3945,2022-01-28T09:00:00Z,tmin,NaN
3946,2022-01-28T09:00:00Z,tmax,NaN
3947,2022-01-28T09:00:00Z,TG_PT12H_min,NaN
3948,2022-01-28T10:00:00Z,rrday,NaN
3949,2022-01-28T10:00:00Z,tday,NaN
3950,2022-01-28T10:00:00Z,snow,NaN
3951,2022-01-28T10:00:00Z,tmin,NaN
3952,2022-01-28T10:00:00Z,tmax,NaN
3953,2022-01-28T10:00:00Z,TG_PT12H_min,NaN
3954,2022-01-28T11:00:00Z,rrday,NaN
3955,2022-01-28T11:00:00Z,tday,NaN
3956,2022-01-28T11:00:00Z,snow,NaN
3957,2022-01-28T11:00:00Z,tmin,NaN
3958,2022-01-28T11:00:00Z,tmax,NaN
3959,2022-01-28T11:00:00Z,TG_PT12H_min,NaN
3960,2022-01-28T12:00:00Z,rrday,NaN
3961,2022-01-28T12:00:00Z,tday,NaN
3962,2022-01-28T12:00:00Z,snow,NaN
3963,2022-01-28T12:00:00Z,tmin,NaN
3964,2022-01-28T12:00:00Z,tmax,NaN
3965,2022-01-28T12:00:00Z,TG_PT12H_min,NaN
3966,2022-01-28T13:00:00Z,rrday,NaN
3967,2022-01-28T13:00:00Z,tday,NaN
3968,2022-01-28T13:00:00Z,snow,NaN
3969,2022-01-28T13:00:00Z,tmin,NaN
3970,2022-01-28T13:00:00Z,tmax,NaN
3971,2022-01-28T13:00:00Z,TG_PT12H_min,NaN
3972,2022-01-28T14:00:00Z,rrday,NaN
3973,2022-01-28T14:00:00Z,tday,NaN
3974,2022-01-28T14:00:00Z,snow,NaN
3975,2022-01-28T14:00:00Z,tmin,NaN
3976,2022-01-28T14:00:00Z,tmax,NaN
3977,2022-01-28T14:00:00Z,TG_PT12H_min,NaN
3978,2022-01-28T15:00:00Z,rrday,NaN
3979,2022-01-28T15:00:00Z,tday,NaN
3980,2022-01-28T15:00:00Z,snow,NaN
3981,2022-01-28T15:00:00Z,tmin,NaN
3982,2022-01-28T15:00:00Z,tmax,NaN
3983,2022-01-28T15:00:00Z,TG_PT12H_min,NaN
3984,2022-01-28T16:00:00Z,rrday,NaN
3985,2022-01-28T16:00:00Z,tday,NaN
3986,2022-01-28T16:00:00Z,snow,NaN
3987,2022-01-28T16:00:00Z,tmin,NaN
3988,2022-01-28T16:00:00Z,tmax,NaN
3989,2022-01-28T16:00:00Z,TG_PT12H_min,NaN
3990,2022-01-28T17:00:00Z,rrday,NaN
3991,2022-01-28T17:00:00Z,tday,NaN
3992,2022-01-28T17:00:00Z,snow,NaN
3993,2022-01-28T17:00:00Z,tmin,NaN
3994,2022-01-28T17:00:00Z,tmax,NaN
3995,2022-01-28T17:00:00Z,TG_PT12H_min,NaN
3996,2022-01-28T18:00:00Z,rrday,NaN
3997,2022-01-28T18:00:00Z,tday,NaN
3998,2022-01-28T18:00:00Z,snow,NaN
3999,2022-01-28T18:00:00Z,tmin,NaN
4000,2022-01-28T18:00:00Z,tmax,NaN
4001,2022-01-28T18:00:00Z,TG_PT12H_min,NaN
4002,2022-01-28T19:00:00Z,rrday,NaN
4003,2022-01-28T19:00:00Z,tday,NaN
4004,2022-01-28T19:00:00Z,snow,NaN
4005,2022-01-28T19:00:00Z,tmin,NaN
4006,2022-01-28T19:00:00Z,tmax,NaN
4007,2022-01-28T19:00:00Z,TG_PT12H_min,NaN
4008,2022-01-28T20:00:00Z,rrday,NaN
4009,2022-01-28T20:00:00Z,tday,NaN
4010,2022-01-28T20:00:00Z,snow,NaN
4011,2022-01-28T20:00:00Z,tmin,NaN
4012,2022-01-28T20:00:00Z,tmax,NaN
4013,2022-01-28T20:00:00Z,TG_PT12H_min,NaN
4014,2022-01-28T21:00:00Z,rrday,NaN
4015,2022-01-28T21:00:00Z,tday,NaN
4016,2022-01-28T21:00:00Z,snow,NaN
4017,2022-01-28T21:00:00Z,tmin,NaN
4018,2022-01-28T21:00:00Z,tmax,NaN
4019,2022-01-28T21:00:00Z,TG_PT12H_min,NaN
4020,2022-01-28T22:00:00Z,rrday,NaN
4021,2022-01-28T22:00:00Z,tday,NaN
4022,2022-01-28T22:00:00Z,snow,NaN
4023,2022-01-28T22:00:00Z,tmin,NaN
4024,2022-01-28T22:00:00Z,tmax,NaN
4025,2022-01-28T22:00:00Z,TG_PT12H_min,NaN
4026,2022-01-28T23:00:00Z,rrday,NaN
4027,2022-01-28T23:00:00Z,tday,NaN
4028,2022-01-28T23:00:00Z,snow,NaN
4029,2022-01-28T23:00:00Z,tmin,NaN
4030,2022-01-28T23:00:00Z,tmax,NaN
4031,2022-01-28T23:00:00Z,TG_PT12H_min,NaN
4032,2022-01-29T00:00:00Z,rrday,19.4
4033,2022-01-29T00:00:00Z,tday,-1.4
4034,2022-01-29T00:00:00Z,snow,6.0
4035,2022-01-29T00:00:00Z,tmin,-6.5
4036,2022-01-29T00:00:00Z,tmax,0.9
4037,2022-01-29T00:00:00Z,TG_PT12H_min,NaN
4038,2022-01-29T01:00:00Z,rrday,NaN
4039,2022-01-29T01:00:00Z,tday,NaN
4040,2022-01-29T01:00:00Z,snow,NaN
4041,2022-01-29T01:00:00Z,tmin,NaN
4042,2022-01-29T01:00:00Z,tmax,NaN
4043,2022-01-29T01:00:00Z,TG_PT12H_min,NaN
4044,2022-01-29T02:00:00Z,rrday,NaN
4045,2022-01-29T02:00:00Z,tday,NaN
4046,2022-01-29T02:00:00Z,snow,NaN
4047,2022-01-29T02:00:00Z,tmin,NaN
4048,2022-01-29T02:00:00Z,tmax,NaN
4049,2022-01-29T02:00:00Z,TG_PT12H_min,NaN
4050,2022-01-29T03:00:00Z,rrday,NaN
4051,2022-01-29T03:00:00Z,tday,NaN
4052,2022-01-29T03:00:00Z,snow,NaN
4053,2022-01-29T03:00:00Z,tmin,NaN
4054,2022-01-29T03:00:00Z,tmax,NaN
4055,2022-01-29T03:00:00Z,TG_PT12H_min,NaN
4056,2022-01-29T04:00:00Z,rrday,NaN
4057,2022-01-29T04:00:00Z,tday,NaN
